192,毒の食饌/A,7,敵全体に毒状態を付与(3T)&敵全体の防御力をダウン(3T),500&10%,550&11%,600&12%,650&13%,700&14%,750&15%,800&16%,850&17%,900&18%,1000&20%
192,出航の助言/A,8,味方全体のスター発生率をアップ(3T)&味方全体の弱体状態を解除,30%&x,32%&x,34%&x,36%&x,38%&x,40%&x,42%&x,44%&x,46%&x,50%&x
193,道術/A,7,自身のバスター性能アップ(3T)&クイック性能アップ(3T)&クリティカル威力アップ(3T),10&10&20,11&11&21,12&12&22,13&13&23,14&14&24,15&15&25,16&16&26,17&17&27,18&18&28,20&20&30
193,霊珠子/A,9,自身にガッツ付与(1回5T)&NPを増やす,1000&10%,1100&11%,1200&12%,1300&13%,1400&14%,1500&15%,1600&16%,1700&17%,1800&18%,2000&20%
193,如来の加護/B,7,自身のスター集中度をアップ(1T)&弱体状態を解除,300,320,340,360,380,400,420,440,460,500
194,カリスマ/B-,7,味方全体の攻撃力をアップ(3T),8.90%,9.80%,10.70%,11.60%,12.50%,13.40%,14.30%,15.20%,16.10%,17.80%
194,精霊の目/A,7,自身のクリティカル威力をアップ(1T)&自身に無敵貫通状態を付与(1T),50%,55%,60%,65%,70%,75%,80%,85%,90%,100%
194,魔神の叡智/A,8,味方全体のアーツ性能をアップ(3T)&味方全体のバスター性能をアップ(3T)&スターを獲得,10%&10%&10,11%&11%&10,12%&12%&10,13%&13%&10,14%&14%&10,15%&15%&10,16%&16%&10,17%&17%&10,18%&18%&10,20%&20%&10
195,信仰の祈り/C,9,味方全体に毎ターンNP獲得状態を付与(3T)&宝具威力をアップ(3T),10%&20%,10%&21%,10%&22%,10%&23%,10%&24%,10%&25%,10%&26%,10%&27%,10%&28%,10%&30%
195,正気喪失/B,9,敵全体に恐怖状態を付与(3T)&防御力をダウン(3T),30%&10%,32%&11%,34%&12%,36%&13%,38%&14%,40%&15%,42%&16%,44%&17%,46%&18%,50%&20%
195,魔女裁判/A+,9,敵単体のチャージを1つ減らす&攻撃力をダウン(3T),x&10%,x&11%,x&12%,x&13%,x&14%,x&15%,x&16%,x&17%,x&18%,x&20%
196,秘められた大王冠/A,8,自身に確率で弱体無効(1T)&確率で強化解除耐性付与(1T)&確率で即死無効(1T)&無敵付与(1T),60%&60%&60%&x,62%&62%&62%&x,64%&64%&64%&x,66%&66%&66%&x,68%&68%&68%&x,70%&70%&70%&x,72%&72%&72%&x,74%&74%&74%&x,76%&76%&76%&x,80%&80%&80%&x
196,魔力放出（檻）/A+,8,自身のバスター性能をアップ(1T)&NPを増加,30%&30%,32%&32%,34%&34%,36%&36%,38%&38%,40%&40%,42%&42%,44%&44%,46%&46%,50%&50%
196,冥界の護り/EX,8,味方全体に[冥界の護り]状態を付与(3T)&味方全体の防御力をアップ(3T)&NP獲得量をアップ(3T)&最大HPアップ(3T),"x&10%&20%&2,000","x&11%&21%&2,100","x&12%&22%&2,200","x&13%&23%&2,300","x&14%&24%&2,400","x&15%&25%&2,500","x&16%&26%&2,600","x&17%&27%&2,700","x&18%&28%&2,800","x&20%&30%&3,000"
197,星者の贈り物/B,7,味方単体のNPを増やす&スター発生率をアップ(3T),10%&30%,11%&30%,12%&30%,13%&30%,14%&30%,15%&30%,16%&30%,17%&30%,18%&30%,20%&30%
197,虹の飴細工/B,7,味方単体の宝具威力をアップ(1T)&クリティカル威力をアップ(1T),20%&20%,21%&21%,22%&22%,23%&23%,24%&24%,25%&25%,26%&26%,27%&27%,28%&28%,30%&30%
197,きら星の紋章/EX,7,身に無敵貫通状態を付与(3T)&スター集中状態を付与(3T)&防御力をアップ(3T)&3ターン後にスタン付与(1T)【デメリット】,x&300%&20%&x,x&330%&21%&x,x&360%&22%&x,x&390%&23%&x,x&420%&24%&x,x&450%&25%&x,x&480%&26%&x,x&510%&27%&x,x&540%&28%&x,x&600%&30%&x
198,森羅万象/A+,7,自身に回避状態を付与(1T)&NPを増やす,x&20%,x&21%,x&22%,x&23%,x&24%,x&25%,x&26%,x&27%,x&28%,x&30%
198,父娘の絆/A,7,自身のアーツ性能アップ(3T)&強化解除耐性をアップ(1T)&弱体耐性をアップ(1T),20%&50%&50%,21%&55%&55%,22%&60%&60%,23%&65%&65%,24%&70%&70%,25%&75%&75%,26%&80%&80%,27%&85%&85%,28%&90%&90%,30%&100%&100%
198,雅号・異星蛸/B,8,自身にアーツ攻撃時に対象に防御力ダウン(3T)を付与する状態を付与(3T),10%,11%,12%,13%,14%,15%,16%,17%,18%,20%
